MAC;SLOC Name;Time received;Time recorded;Event;Value
04C3E680FACF;Stapler 349-1;26.03.2024 04:00:14;26.03.2024 03:59:44;Battery Used Charge;"389.705 mAh"
04C3E680FACF;Stapler 349-1;26.03.2024 04:00:14;26.03.2024 03:59:44;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;25.03.2024 22:00:49;25.03.2024 22:00:14;Battery Level;"94.45"
04C3E680FACF;Stapler 349-1;25.03.2024 22:00:49;25.03.2024 22:00:14;Battery Used Charge;"388.176 mAh"
04C3E680FACF;Stapler 349-1;25.03.2024 22:00:49;25.03.2024 22:00:14;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;25.03.2024 16:00:29;25.03.2024 15:59:54;Battery Level;"94.52"
04C3E680FACF;Stapler 349-1;25.03.2024 16:00:29;25.03.2024 15:59:54;Battery Used Charge;"383.327 mAh"
04C3E680FACF;Stapler 349-1;25.03.2024 16:00:29;25.03.2024 15:59:54;Battery Voltage;"3.654"
04C3E680FACF;Stapler 349-1;25.03.2024 04:00:13;25.03.2024 03:59:43;Battery Level;"94.54"
04C3E680FACF;Stapler 349-1;25.03.2024 04:00:13;25.03.2024 03:59:43;Battery Used Charge;"381.955 mAh"
04C3E680FACF;Stapler 349-1;25.03.2024 04:00:13;25.03.2024 03:59:43;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;24.03.2024 22:00:58;24.03.2024 22:00:22;Battery Level;"94.56"
04C3E680FACF;Stapler 349-1;24.03.2024 22:00:58;24.03.2024 22:00:22;Battery Used Charge;"380.835 mAh"
04C3E680FACF;Stapler 349-1;24.03.2024 22:00:58;24.03.2024 22:00:22;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;24.03.2024 16:00:52;24.03.2024 16:00:22;Battery Level;"94.57"
04C3E680FACF;Stapler 349-1;24.03.2024 16:00:52;24.03.2024 16:00:22;Battery Used Charge;"379.8 mAh"
04C3E680FACF;Stapler 349-1;24.03.2024 16:00:52;24.03.2024 16:00:22;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;24.03.2024 04:00:12;24.03.2024 03:59:43;Battery Level;"94.59"
04C3E680FACF;Stapler 349-1;24.03.2024 04:00:12;24.03.2024 03:59:43;Battery Used Charge;"378.44 mAh"
04C3E680FACF;Stapler 349-1;24.03.2024 04:00:12;24.03.2024 03:59:43;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;23.03.2024 22:00:53;23.03.2024 22:00:22;Battery Level;"94.61"
04C3E680FACF;Stapler 349-1;23.03.2024 22:00:53;23.03.2024 22:00:22;Battery Used Charge;"377.392 mAh"
04C3E680FACF;Stapler 349-1;23.03.2024 22:00:53;23.03.2024 22:00:22;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;23.03.2024 16:00:51;23.03.2024 16:00:21;Battery Level;"94.62"
04C3E680FACF;Stapler 349-1;23.03.2024 16:00:51;23.03.2024 16:00:21;Battery Used Charge;"376.379 mAh"
04C3E680FACF;Stapler 349-1;23.03.2024 16:00:51;23.03.2024 16:00:21;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;23.03.2024 04:00:20;23.03.2024 03:59:44;Battery Level;"94.64"
04C3E680FACF;Stapler 349-1;23.03.2024 04:00:20;23.03.2024 03:59:44;Battery Used Charge;"374.892 mAh"
04C3E680FACF;Stapler 349-1;23.03.2024 04:00:20;23.03.2024 03:59:44;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;22.03.2024 22:00:57;22.03.2024 22:00:23;Battery Level;"94.66"
04C3E680FACF;Stapler 349-1;22.03.2024 22:00:57;22.03.2024 22:00:23;Battery Used Charge;"373.779 mAh"
04C3E680FACF;Stapler 349-1;22.03.2024 22:00:57;22.03.2024 22:00:23;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;22.03.2024 16:00:51;22.03.2024 16:00:22;Battery Level;"94.68"
04C3E680FACF;Stapler 349-1;22.03.2024 16:00:51;22.03.2024 16:00:22;Battery Used Charge;"372.743 mAh"
04C3E680FACF;Stapler 349-1;22.03.2024 16:00:51;22.03.2024 16:00:22;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;22.03.2024 04:00:19;22.03.2024 03:59:44;Battery Level;"94.7"
04C3E680FACF;Stapler 349-1;22.03.2024 04:00:19;22.03.2024 03:59:44;Battery Used Charge;"371.229 mAh"
04C3E680FACF;Stapler 349-1;22.03.2024 04:00:19;22.03.2024 03:59:44;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;21.03.2024 22:00:52;21.03.2024 22:00:22;Battery Level;"94.71"
04C3E680FACF;Stapler 349-1;21.03.2024 22:00:52;21.03.2024 22:00:22;Battery Used Charge;"370.206 mAh"
04C3E680FACF;Stapler 349-1;21.03.2024 22:00:52;21.03.2024 22:00:22;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;21.03.2024 16:00:51;21.03.2024 16:00:21;Battery Level;"94.73"
04C3E680FACF;Stapler 349-1;21.03.2024 16:00:51;21.03.2024 16:00:21;Battery Used Charge;"368.987 mAh"
04C3E680FACF;Stapler 349-1;21.03.2024 16:00:51;21.03.2024 16:00:21;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;21.03.2024 04:00:50;21.03.2024 04:00:15;Battery Level;"94.76"
04C3E680FACF;Stapler 349-1;21.03.2024 04:00:50;21.03.2024 04:00:15;Battery Used Charge;"367.1 mAh"
04C3E680FACF;Stapler 349-1;21.03.2024 04:00:50;21.03.2024 04:00:15;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:54;20.03.2024 22:00:11;Battery Level;"94.78"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:54;20.03.2024 22:00:11;Battery Used Charge;"365.142 mAh"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:54;20.03.2024 22:00:11;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:46;20.03.2024 15:59:35;Battery Level;"94.81"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:46;20.03.2024 15:59:35;Battery Used Charge;"363.295 mAh"
04C3E680FACF;Stapler 349-1;20.03.2024 22:00:46;20.03.2024 15:59:35;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;20.03.2024 04:00:14;20.03.2024 03:59:44;Battery Level;"94.83"
04C3E680FACF;Stapler 349-1;20.03.2024 04:00:14;20.03.2024 03:59:44;Battery Used Charge;"361.579 mAh"
04C3E680FACF;Stapler 349-1;20.03.2024 04:00:14;20.03.2024 03:59:44;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;19.03.2024 22:00:13;19.03.2024 21:59:44;Battery Level;"94.85"
04C3E680FACF;Stapler 349-1;19.03.2024 22:00:13;19.03.2024 21:59:44;Battery Used Charge;"360.275 mAh"
04C3E680FACF;Stapler 349-1;19.03.2024 22:00:13;19.03.2024 21:59:44;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;19.03.2024 16:00:16;19.03.2024 15:59:41;Battery Level;"94.88"
04C3E680FACF;Stapler 349-1;19.03.2024 16:00:16;19.03.2024 15:59:41;Battery Used Charge;"358.306 mAh"
04C3E680FACF;Stapler 349-1;19.03.2024 16:00:16;19.03.2024 15:59:41;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;19.03.2024 04:00:08;19.03.2024 03:59:32;Battery Level;"94.91"
04C3E680FACF;Stapler 349-1;19.03.2024 04:00:08;19.03.2024 03:59:32;Battery Used Charge;"356.393 mAh"
04C3E680FACF;Stapler 349-1;19.03.2024 04:00:08;19.03.2024 03:59:32;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;18.03.2024 22:00:06;18.03.2024 21:59:36;Battery Level;"94.93"
04C3E680FACF;Stapler 349-1;18.03.2024 22:00:06;18.03.2024 21:59:36;Battery Used Charge;"355.101 mAh"
04C3E680FACF;Stapler 349-1;18.03.2024 22:00:06;18.03.2024 21:59:36;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;18.03.2024 16:00:49;18.03.2024 16:00:18;Battery Level;"94.96"
04C3E680FACF;Stapler 349-1;18.03.2024 16:00:49;18.03.2024 16:00:18;Battery Used Charge;"353.011 mAh"
04C3E680FACF;Stapler 349-1;18.03.2024 16:00:49;18.03.2024 16:00:18;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;18.03.2024 04:00:47;18.03.2024 04:00:13;Battery Level;"94.98"
04C3E680FACF;Stapler 349-1;18.03.2024 04:00:47;18.03.2024 04:00:13;Battery Used Charge;"351.534 mAh"
04C3E680FACF;Stapler 349-1;18.03.2024 04:00:47;18.03.2024 04:00:13;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;17.03.2024 22:00:01;17.03.2024 21:59:31;Battery Level;"94.99"
04C3E680FACF;Stapler 349-1;17.03.2024 22:00:01;17.03.2024 21:59:31;Battery Used Charge;"350.51 mAh"
04C3E680FACF;Stapler 349-1;17.03.2024 22:00:01;17.03.2024 21:59:31;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;17.03.2024 16:00:06;17.03.2024 15:59:31;Battery Level;"95.01"
04C3E680FACF;Stapler 349-1;17.03.2024 16:00:06;17.03.2024 15:59:31;Battery Used Charge;"349.391 mAh"
04C3E680FACF;Stapler 349-1;17.03.2024 16:00:06;17.03.2024 15:59:31;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;17.03.2024 04:00:48;17.03.2024 04:00:13;Battery Level;"95.03"
04C3E680FACF;Stapler 349-1;17.03.2024 04:00:48;17.03.2024 04:00:13;Battery Used Charge;"347.894 mAh"
04C3E680FACF;Stapler 349-1;17.03.2024 04:00:48;17.03.2024 04:00:13;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;16.03.2024 22:00:05;16.03.2024 21:59:31;Battery Level;"95.05"
04C3E680FACF;Stapler 349-1;16.03.2024 22:00:05;16.03.2024 21:59:31;Battery Used Charge;"346.773 mAh"
04C3E680FACF;Stapler 349-1;16.03.2024 22:00:05;16.03.2024 21:59:31;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;16.03.2024 16:00:05;16.03.2024 15:59:30;Battery Level;"95.06"
04C3E680FACF;Stapler 349-1;16.03.2024 16:00:05;16.03.2024 15:59:30;Battery Used Charge;"345.657 mAh"
04C3E680FACF;Stapler 349-1;16.03.2024 16:00:05;16.03.2024 15:59:30;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;16.03.2024 04:00:42;16.03.2024 04:00:13;Battery Level;"95.08"
04C3E680FACF;Stapler 349-1;16.03.2024 04:00:42;16.03.2024 04:00:13;Battery Used Charge;"344.257 mAh"
04C3E680FACF;Stapler 349-1;16.03.2024 04:00:42;16.03.2024 04:00:13;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;15.03.2024 22:00:05;15.03.2024 21:59:30;Battery Level;"95.1"
04C3E680FACF;Stapler 349-1;15.03.2024 22:00:05;15.03.2024 21:59:30;Battery Used Charge;"343.132 mAh"
04C3E680FACF;Stapler 349-1;15.03.2024 22:00:05;15.03.2024 21:59:30;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;15.03.2024 16:00:02;15.03.2024 15:59:31;Battery Level;"95.11"
04C3E680FACF;Stapler 349-1;15.03.2024 16:00:02;15.03.2024 15:59:31;Battery Used Charge;"342.073 mAh"
04C3E680FACF;Stapler 349-1;15.03.2024 16:00:02;15.03.2024 15:59:31;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;15.03.2024 04:00:21;15.03.2024 03:59:46;Battery Level;"95.13"
04C3E680FACF;Stapler 349-1;15.03.2024 04:00:21;15.03.2024 03:59:46;Battery Used Charge;"340.574 mAh"
04C3E680FACF;Stapler 349-1;15.03.2024 04:00:21;15.03.2024 03:59:46;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;14.03.2024 22:00:54;14.03.2024 22:00:20;Battery Level;"95.15"
04C3E680FACF;Stapler 349-1;14.03.2024 22:00:54;14.03.2024 22:00:20;Battery Used Charge;"339.448 mAh"
04C3E680FACF;Stapler 349-1;14.03.2024 22:00:54;14.03.2024 22:00:20;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;14.03.2024 16:00:39;14.03.2024 16:00:02;Battery Level;"95.17"
04C3E680FACF;Stapler 349-1;14.03.2024 16:00:39;14.03.2024 16:00:02;Battery Used Charge;"338.185 mAh"
04C3E680FACF;Stapler 349-1;14.03.2024 16:00:39;14.03.2024 16:00:02;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;14.03.2024 04:00:24;14.03.2024 03:59:49;Battery Level;"95.2"
04C3E680FACF;Stapler 349-1;14.03.2024 04:00:24;14.03.2024 03:59:49;Battery Used Charge;"336.289 mAh"
04C3E680FACF;Stapler 349-1;14.03.2024 04:00:24;14.03.2024 03:59:49;Battery Voltage;"3.654"
04C3E680FACF;Stapler 349-1;13.03.2024 22:00:56;13.03.2024 22:00:21;Battery Level;"95.22"
04C3E680FACF;Stapler 349-1;13.03.2024 22:00:56;13.03.2024 22:00:21;Battery Used Charge;"334.717 mAh"
04C3E680FACF;Stapler 349-1;13.03.2024 22:00:56;13.03.2024 22:00:21;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;13.03.2024 16:00:36;13.03.2024 16:00:02;Battery Level;"95.25"
04C3E680FACF;Stapler 349-1;13.03.2024 16:00:36;13.03.2024 16:00:02;Battery Used Charge;"332.177 mAh"
04C3E680FACF;Stapler 349-1;13.03.2024 16:00:36;13.03.2024 16:00:02;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;13.03.2024 04:00:41;13.03.2024 04:00:11;Battery Level;"95.28"
04C3E680FACF;Stapler 349-1;13.03.2024 04:00:41;13.03.2024 04:00:11;Battery Used Charge;"330.52 mAh"
04C3E680FACF;Stapler 349-1;13.03.2024 04:00:41;13.03.2024 04:00:11;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;12.03.2024 22:00:30;12.03.2024 21:59:54;Battery Level;"95.3"
04C3E680FACF;Stapler 349-1;12.03.2024 22:00:30;12.03.2024 21:59:54;Battery Used Charge;"328.923 mAh"
04C3E680FACF;Stapler 349-1;12.03.2024 22:00:30;12.03.2024 21:59:54;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;12.03.2024 16:00:43;12.03.2024 16:00:02;Battery Level;"95.33"
04C3E680FACF;Stapler 349-1;12.03.2024 16:00:43;12.03.2024 16:00:02;Battery Used Charge;"326.633 mAh"
04C3E680FACF;Stapler 349-1;12.03.2024 16:00:43;12.03.2024 16:00:02;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;12.03.2024 04:00:46;12.03.2024 04:00:11;Battery Used Charge;"324.696 mAh"
04C3E680FACF;Stapler 349-1;12.03.2024 04:00:46;12.03.2024 04:00:11;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;12.03.2024 04:00:46;12.03.2024 04:00:11;Battery Level;"95.36"
04C3E680FACF;Stapler 349-1;11.03.2024 22:00:24;11.03.2024 21:59:54;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;11.03.2024 22:00:24;11.03.2024 21:59:54;Battery Used Charge;"323.351 mAh"
04C3E680FACF;Stapler 349-1;11.03.2024 22:00:24;11.03.2024 21:59:54;Battery Level;"95.38"
04C3E680FACF;Stapler 349-1;11.03.2024 16:00:38;11.03.2024 16:00:02;Battery Used Charge;"321.998 mAh"
04C3E680FACF;Stapler 349-1;11.03.2024 16:00:38;11.03.2024 16:00:02;Battery Level;"95.4"
04C3E680FACF;Stapler 349-1;11.03.2024 16:00:38;11.03.2024 16:00:02;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;11.03.2024 04:00:42;11.03.2024 04:00:12;Battery Used Charge;"320.271 mAh"
04C3E680FACF;Stapler 349-1;11.03.2024 04:00:42;11.03.2024 04:00:12;Battery Level;"95.42"
04C3E680FACF;Stapler 349-1;11.03.2024 04:00:42;11.03.2024 04:00:12;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;10.03.2024 22:00:29;10.03.2024 21:59:54;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;10.03.2024 22:00:29;10.03.2024 21:59:54;Battery Level;"95.45"
04C3E680FACF;Stapler 349-1;10.03.2024 22:00:29;10.03.2024 21:59:54;Battery Used Charge;"318.716 mAh"
04C3E680FACF;Stapler 349-1;10.03.2024 16:00:38;10.03.2024 16:00:03;Battery Level;"95.47"
04C3E680FACF;Stapler 349-1;10.03.2024 16:00:38;10.03.2024 16:00:03;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;10.03.2024 16:00:38;10.03.2024 16:00:03;Battery Used Charge;"317.129 mAh"
04C3E680FACF;Stapler 349-1;10.03.2024 04:00:47;10.03.2024 04:00:12;Battery Used Charge;"315.174 mAh"
04C3E680FACF;Stapler 349-1;10.03.2024 04:00:47;10.03.2024 04:00:12;Battery Level;"95.5"
04C3E680FACF;Stapler 349-1;10.03.2024 04:00:47;10.03.2024 04:00:12;Battery Voltage;"3.652"
04C3E680FACF;Stapler 349-1;09.03.2024 22:00:30;09.03.2024 21:59:55;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;09.03.2024 22:00:30;09.03.2024 21:59:55;Battery Level;"95.52"
04C3E680FACF;Stapler 349-1;09.03.2024 22:00:30;09.03.2024 21:59:55;Battery Used Charge;"313.847 mAh"
04C3E680FACF;Stapler 349-1;09.03.2024 16:00:33;09.03.2024 16:00:03;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;09.03.2024 16:00:33;09.03.2024 16:00:03;Battery Used Charge;"312.481 mAh"
04C3E680FACF;Stapler 349-1;09.03.2024 16:00:33;09.03.2024 16:00:03;Battery Level;"95.54"
04C3E680FACF;Stapler 349-1;09.03.2024 04:00:46;09.03.2024 04:00:11;Battery Used Charge;"310.538 mAh"
04C3E680FACF;Stapler 349-1;09.03.2024 04:00:46;09.03.2024 04:00:11;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;09.03.2024 04:00:46;09.03.2024 04:00:11;Battery Level;"95.56"
04C3E680FACF;Stapler 349-1;08.03.2024 22:00:31;08.03.2024 21:59:55;Battery Level;"95.59"
04C3E680FACF;Stapler 349-1;08.03.2024 22:00:31;08.03.2024 21:59:55;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;08.03.2024 22:00:31;08.03.2024 21:59:55;Battery Used Charge;"308.879 mAh"
04C3E680FACF;Stapler 349-1;08.03.2024 16:00:32;08.03.2024 16:00:02;Battery Level;"95.61"
04C3E680FACF;Stapler 349-1;08.03.2024 16:00:32;08.03.2024 16:00:02;Battery Used Charge;"307.474 mAh"
04C3E680FACF;Stapler 349-1;08.03.2024 16:00:32;08.03.2024 16:00:02;Battery Voltage;"3.664"
04C3E680FACF;Stapler 349-1;08.03.2024 04:01:40;08.03.2024 04:00:12;Battery Used Charge;"304.208 mAh"
04C3E680FACF;Stapler 349-1;08.03.2024 04:01:40;08.03.2024 04:00:12;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;08.03.2024 04:01:40;08.03.2024 04:00:12;Battery Level;"95.65"
04C3E680FACF;Stapler 349-1;07.03.2024 22:01:45;07.03.2024 21:59:54;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;07.03.2024 22:01:45;07.03.2024 21:59:54;Battery Used Charge;"300.516 mAh"
04C3E680FACF;Stapler 349-1;07.03.2024 22:01:45;07.03.2024 21:59:54;Battery Level;"95.71"
04C3E680FACF;Stapler 349-1;07.03.2024 16:01:31;07.03.2024 16:00:02;Battery Used Charge;"297.665 mAh"
04C3E680FACF;Stapler 349-1;07.03.2024 16:01:31;07.03.2024 16:00:02;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;07.03.2024 16:01:31;07.03.2024 16:00:02;Battery Level;"95.75"
04C3E680FACF;Stapler 349-1;07.03.2024 04:01:47;07.03.2024 04:00:11;Battery Used Charge;"294.535 mAh"
04C3E680FACF;Stapler 349-1;07.03.2024 04:01:47;07.03.2024 04:00:11;Battery Level;"95.79"
04C3E680FACF;Stapler 349-1;07.03.2024 04:01:47;07.03.2024 04:00:11;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;06.03.2024 22:01:39;06.03.2024 21:59:55;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;06.03.2024 22:01:39;06.03.2024 21:59:55;Battery Used Charge;"289.656 mAh"
04C3E680FACF;Stapler 349-1;06.03.2024 22:01:39;06.03.2024 21:59:55;Battery Level;"95.86"
04C3E680FACF;Stapler 349-1;06.03.2024 16:01:34;06.03.2024 16:00:03;Battery Used Charge;"282.052 mAh"
04C3E680FACF;Stapler 349-1;06.03.2024 16:01:34;06.03.2024 16:00:03;Battery Voltage;"3.644"
04C3E680FACF;Stapler 349-1;06.03.2024 16:01:34;06.03.2024 16:00:03;Battery Level;"95.97"
04C3E680FACF;Stapler 349-1;06.03.2024 04:00:58;06.03.2024 04:00:21;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;06.03.2024 04:00:58;06.03.2024 04:00:21;Battery Used Charge;"280.023 mAh"
04C3E680FACF;Stapler 349-1;06.03.2024 04:00:58;06.03.2024 04:00:21;Battery Level;"96"
04C3E680FACF;Stapler 349-1;05.03.2024 22:00:56;05.03.2024 22:00:20;Battery Used Charge;"278.388 mAh"
04C3E680FACF;Stapler 349-1;05.03.2024 22:00:56;05.03.2024 22:00:20;Battery Level;"96.02"
04C3E680FACF;Stapler 349-1;05.03.2024 22:00:56;05.03.2024 22:00:20;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;05.03.2024 16:00:25;05.03.2024 15:59:52;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;05.03.2024 16:00:25;05.03.2024 15:59:52;Battery Level;"96.05"
04C3E680FACF;Stapler 349-1;05.03.2024 16:00:25;05.03.2024 15:59:52;Battery Used Charge;"276.707 mAh"
04C3E680FACF;Stapler 349-1;05.03.2024 04:00:56;05.03.2024 04:00:21;Battery Level;"96.07"
04C3E680FACF;Stapler 349-1;05.03.2024 04:00:56;05.03.2024 04:00:21;Battery Used Charge;"274.972 mAh"
04C3E680FACF;Stapler 349-1;05.03.2024 04:00:56;05.03.2024 04:00:21;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;04.03.2024 22:00:33;04.03.2024 22:00:01;Battery Used Charge;"273.142 mAh"
04C3E680FACF;Stapler 349-1;04.03.2024 22:00:33;04.03.2024 22:00:01;Battery Level;"96.1"
04C3E680FACF;Stapler 349-1;04.03.2024 22:00:33;04.03.2024 22:00:01;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;04.03.2024 16:01:08;04.03.2024 16:00:01;Battery Used Charge;"270.571 mAh"
04C3E680FACF;Stapler 349-1;04.03.2024 16:01:08;04.03.2024 16:00:01;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;04.03.2024 16:01:08;04.03.2024 16:00:01;Battery Level;"96.13"
04C3E680FACF;Stapler 349-1;04.03.2024 04:00:12;04.03.2024 03:59:37;Battery Used Charge;"268.914 mAh"
04C3E680FACF;Stapler 349-1;04.03.2024 04:00:12;04.03.2024 03:59:37;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;04.03.2024 04:00:12;04.03.2024 03:59:37;Battery Level;"96.16"
04C3E680FACF;Stapler 349-1;03.03.2024 22:00:26;03.03.2024 21:59:56;Battery Level;"96.18"
04C3E680FACF;Stapler 349-1;03.03.2024 22:00:26;03.03.2024 21:59:56;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;03.03.2024 22:00:26;03.03.2024 21:59:56;Battery Used Charge;"267.594 mAh"
04C3E680FACF;Stapler 349-1;03.03.2024 16:00:48;03.03.2024 16:00:19;Battery Used Charge;"266.291 mAh"
04C3E680FACF;Stapler 349-1;03.03.2024 16:00:48;03.03.2024 16:00:19;Battery Level;"96.2"
04C3E680FACF;Stapler 349-1;03.03.2024 16:00:48;03.03.2024 16:00:19;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;03.03.2024 04:00:12;03.03.2024 03:59:37;Battery Used Charge;"264.42 mAh"
04C3E680FACF;Stapler 349-1;03.03.2024 04:00:12;03.03.2024 03:59:37;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;03.03.2024 04:00:12;03.03.2024 03:59:37;Battery Level;"96.22"
04C3E680FACF;Stapler 349-1;02.03.2024 22:00:31;02.03.2024 21:59:55;Battery Used Charge;"262.805 mAh"
04C3E680FACF;Stapler 349-1;02.03.2024 22:00:31;02.03.2024 21:59:55;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;02.03.2024 22:00:31;02.03.2024 21:59:55;Battery Level;"96.25"
04C3E680FACF;Stapler 349-1;02.03.2024 16:01:40;02.03.2024 16:00:18;Battery Level;"96.28"
04C3E680FACF;Stapler 349-1;02.03.2024 16:01:40;02.03.2024 16:00:18;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;02.03.2024 16:01:40;02.03.2024 16:00:18;Battery Used Charge;"260.363 mAh"
04C3E680FACF;Stapler 349-1;02.03.2024 04:00:13;02.03.2024 03:59:38;Battery Level;"96.3"
04C3E680FACF;Stapler 349-1;02.03.2024 04:00:13;02.03.2024 03:59:38;Battery Used Charge;"258.662 mAh"
04C3E680FACF;Stapler 349-1;02.03.2024 04:00:13;02.03.2024 03:59:38;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;01.03.2024 22:00:25;01.03.2024 21:59:56;Battery Voltage;"3.656"
04C3E680FACF;Stapler 349-1;01.03.2024 22:00:25;01.03.2024 21:59:56;Battery Level;"96.32"
04C3E680FACF;Stapler 349-1;01.03.2024 22:00:25;01.03.2024 21:59:56;Battery Used Charge;"257.354 mAh"
04C3E680FACF;Stapler 349-1;01.03.2024 16:00:56;01.03.2024 16:00:19;Battery Used Charge;"255.276 mAh"
04C3E680FACF;Stapler 349-1;01.03.2024 16:00:56;01.03.2024 16:00:19;Battery Level;"96.35"
04C3E680FACF;Stapler 349-1;01.03.2024 16:00:56;01.03.2024 16:00:19;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;01.03.2024 04:00:36;01.03.2024 04:00:02;Battery Used Charge;"253.842 mAh"
04C3E680FACF;Stapler 349-1;01.03.2024 04:00:36;01.03.2024 04:00:02;Battery Level;"96.37"
04C3E680FACF;Stapler 349-1;01.03.2024 04:00:36;01.03.2024 04:00:02;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;29.02.2024 22:00:12;29.02.2024 21:59:37;Battery Voltage;"3.660"
04C3E680FACF;Stapler 349-1;29.02.2024 22:00:12;29.02.2024 21:59:37;Battery Level;"96.39"
04C3E680FACF;Stapler 349-1;29.02.2024 22:00:12;29.02.2024 21:59:37;Battery Used Charge;"252.704 mAh"
04C3E680FACF;Stapler 349-1;29.02.2024 16:00:13;29.02.2024 15:59:43;Battery Used Charge;"251.666 mAh"
04C3E680FACF;Stapler 349-1;29.02.2024 16:00:13;29.02.2024 15:59:43;Battery Voltage;"3.662"
04C3E680FACF;Stapler 349-1;29.02.2024 16:00:13;29.02.2024 15:59:43;Battery Level;"96.4"
04C3E680FACF;Stapler 349-1;29.02.2024 04:00:32;29.02.2024 04:00:01;Battery Voltage;"3.658"
04C3E680FACF;Stapler 349-1;29.02.2024 04:00:32;29.02.2024 04:00:01;Battery Level;"96.43"
04C3E680FACF;Stapler 349-1;29.02.2024 04:00:32;29.02.2024 04:00:01;Battery Used Charge;"249.931 mAh"
